drugbank_id	bindingdb_id
DB07409	25266
DB07410	25288
DB07412	50375239
DB07415	50258279
DB07418	50130915
DB07419	26261
DB07420	153358
DB07420	50049236
DB07420	50292876
DB07420	50292877
DB07422	26262
DB07423	18665
DB07424	50049231
DB07425	50115668
DB07426	25289
DB07429	23570
DB07430	50395272
DB07431	50297151
DB07437	50026387
DB07439	50330391
DB07445	31917
DB07447	18161
DB07447	50091399
DB07447	50366473
DB07447	50410540
DB07447	50410541
DB07448	50190110
DB07448	50190111
DB07450	228819
DB07450	50038843
DB07450	50038859
DB07451	2732
DB07451	2733
DB07453	50014323
DB07454	18699
DB07454	50099679
DB07455	50330416
DB07456	2694
DB07457	2691
DB07458	2694
DB07459	50174097
DB07460	50334594
DB07463	36436
DB07465	11542
DB07465	50225074
DB07467	25901
DB07471	28206
DB07471	28207
DB07472	1368
DB07472	1369
DB07473	1401
DB07474	50206120
DB07476	11053
DB07477	223312
DB07477	50224287
DB07482	50050521
DB07486	50263548
DB07488	69812
DB07493	50142632
DB07493	54680
DB07494	50267844
DB07494	50419739
DB07495	15372
DB07496	25725
DB07498	16233
DB07500	246523
DB07501	7627
DB07502	20731
DB07503	50403077
DB07504	7627
DB07506	50121929
DB07506	50373036
DB07507	50350126
DB07508	50112082
DB07511	50350124
DB07512	19189
DB07513	19188
DB07514	50260887
DB07519	50226448
DB07519	50226450
DB07519	50226454
DB07522	12585
DB07524	50172099
DB07525	50065455
DB07527	12586
DB07528	50260917
DB07531	17152
DB07533	17144
DB07534	17141
DB07534	53299
DB07535	50226445
DB07536	50200120
DB07537	50243182
DB07538	17149
DB07539	17143
DB07540	17151
DB07543	50027663
DB07544	50353005
DB07545	50200392
DB07548	50123491
DB07549	50123503
DB07550	50126302
DB07553	50121062
DB07556	13139
DB07556	50066658
DB07556	50187446
DB07556	8465
DB07557	50375561
DB07558	50069792
DB07558	50291177
DB07560	39241
DB07562	8066
DB07567	50162803
DB07568	25816
DB07570	50162108
DB07572	39234
DB07573	15789
DB07575	50041044
DB07577	18788
DB07583	15216
DB07583	15218
DB07584	24841
DB07585	24845
DB07588	50378456
DB07592	50148298
DB07593	50148292
DB07594	15362
DB07596	50372895
DB07597	50023139
DB07597	50405612
DB07598	50330411
DB07599	50202234
DB07601	20739
DB07606	6021
DB07607	225383
DB07607	92007
DB07609	12347
DB07610	50049067
DB07612	7001
DB07613	21626
DB07614	21625
DB07615	21613
DB07616	21624
DB07617	12346
DB07618	5634
DB07619	28361
DB07619	50248020
DB07620	11292
DB07621	12345
DB07622	6051
DB07624	50247925
DB07624	50248566
DB07624	50248569
DB07625	50231529
DB07626	50231528
DB07629	50214983
DB07629	50214986
DB07629	50214995
DB07630	50214983
DB07630	50214986
DB07630	50214995
DB07632	10875
DB07635	25807
DB07637	50326563
DB07638	19982
DB07642	50232538
DB07643	36530
DB07644	50232535
DB07644	50232565
DB07647	14804
DB07648	14805
DB07649	36497
DB07651	13472
DB07653	14802
DB07654	14801
DB07655	14803
DB07658	50288414
DB07658	50288620
DB07662	4567
DB07663	50373131
DB07664	6878
DB07665	50377622
DB07666	15498
DB07670	50105824
DB07675	50109551
DB07675	50126701
DB07677	50277614
DB07678	50369007
DB07680	50208228
DB07685	11447
DB07686	11449
DB07687	11452
DB07688	11448
DB07689	50398395
DB07691	28663
DB07700	17285
DB07700	220118
DB07700	50384947
DB07701	50037176
DB07701	50037187
DB07701	50422179
DB07701	8960
DB07702	25806
DB07702	50088511
DB07702	50410506
DB07704	50271082
DB07705	31773
DB07706	50262140
DB07711	22926
DB07711	28393
DB07711	50034908
DB07711	50094668
DB07711	50404651
DB07711	50404652
DB07713	12072
DB07713	12073
DB07715	11318
DB07718	50269993
DB07719	13433
DB07719	13440
DB07720	50049757
DB07720	50063218
DB07720	50143279
DB07720	50143314
DB07720	50143320
DB07720	50177172
DB07720	50261766
DB07726	50065387
DB07728	30192
DB07730	13806
DB07731	12028
DB07731	50352019
DB07739	50151343
DB07739	50163110
DB07742	12016
DB07743	11304
DB07746	17611
DB07747	13025
DB07750	7615
DB07751	7598
DB07755	7615
DB07756	10504
DB07757	50185849
DB07757	50185850
DB07757	50185851
DB07758	50175451
DB07759	50175443
DB07760	36452
DB07761	7598
DB07762	5267
DB07765	50398394
DB07766	50239779
DB07767	50214744
DB07768	50025452
DB07768	50410492
DB07768	8885
DB07769	18663
DB07769	18664
DB07772	12072
DB07772	12073
DB07776	50028962
DB07779	11559
DB07780	50366477
DB07783	22929
DB07785	22950
DB07786	50170633
DB07787	27714
DB07788	50042034
DB07788	50129126
DB07789	50314075
DB07790	50263028
DB07792	24377
DB07794	50229978
DB07795	7457
DB07796	50117680
DB07796	50130213
DB07796	50251417
DB07798	13028
DB07798	50163108
DB07800	50377653
DB07801	50251960
DB07803	50329857
DB07804	17655
DB07807	50194702
DB07808	36439
DB07810	23446
DB07811	50265033
DB07812	50278532
DB07817	231665
DB07818	23274
DB07819	23295
DB07820	50032238
DB07823	36440
DB07827	50265079
DB07829	19429
DB07830	15510
DB07830	15512
DB07832	25191
DB07833	25980
DB07834	25981
DB07835	50263093
DB07837	50296004
DB07838	54437
DB07839	19614
DB07841	50100978
DB07841	50100979
DB07842	50171895
DB07843	12546
DB07844	12547
DB07846	11686
DB07846	50292573
DB07847	12538
DB07847	12570
DB07847	12571
DB07847	12572
DB07848	12550
DB07851	50209953
DB07854	16224
DB07855	16228
DB07856	16232
DB07857	16218
DB07857	16220
DB07857	16221
DB07858	16218
DB07858	16220
DB07858	16221
DB07859	16219
DB07860	16311
DB07862	18043
DB07863	55936
DB07866	22459
DB07867	12078
DB07868	12080
DB07869	12081
DB07871	12079
DB07872	50295585
DB07872	50295586
DB07873	25285
DB07874	50226442
DB07874	50392843
DB07875	50295587
DB07876	14028
DB07877	50180306
DB07880	67445
DB07884	2955
DB07885	2737
DB07888	50186426
DB07888	50186434
DB07888	50186436
DB07889	7646
DB07892	50004152
DB07901	50433375
DB07902	17847
DB07903	17849
DB07905	50129127
DB07905	50129131
DB07906	50077537
DB07906	50077539
DB07906	50077541
DB07917	50300128
DB07919	100152
DB07926	50104969
DB07926	50187465
DB07927	50324682
DB07928	50351508
DB07931	50214281
DB07933	19968
DB07933	19969
DB07934	50126689
DB07935	27576
DB07936	50245865
DB07936	50245866
DB07937	50263188
DB07938	18070
DB07938	50336513
DB07938	50336514
DB07939	50406972
DB07941	50314073
DB07943	50315123
DB07944	50070629
DB07945	50248245
DB07946	50223072
DB07947	16222
DB07950	50201883
DB07950	92694
DB07954	15336
DB07954	50027176
DB07959	16590
DB07960	50314988
DB07964	23498
DB07964	50171543
DB07965	19746
DB07967	50156086
DB07968	50174389
DB07969	50265838
DB07970	50297825
DB07971	92569
DB07972	92570
DB07973	12398
DB07974	12400
DB07975	15343
DB07976	16114
DB07977	15341
DB07981	22572
DB07981	22573
DB07982	50263070
DB07983	50308511
DB07984	22572
DB07984	22573
DB07985	50062035
DB07988	50076341
DB07988	50084630
DB07991	50204797
DB07991	50204813
DB07991	50204815
DB07992	50420185
DB07993	15785
DB07994	15787
DB07995	15211
DB07996	50216682
DB07996	50366348
DB07997	15210
DB07999	16242
DB08000	16240
DB08001	13997
DB08003	13465
DB08003	13807
DB08003	13812
DB08005	50211424
DB08006	24413
DB08008	28817
DB08009	4815
DB08012	50087765
DB08018	29234
DB08018	50330895
DB08019	29235
DB08019	50255307
DB08019	50279360
DB08020	19987
DB08021	32460
DB08022	50169959
DB08023	50271563
DB08025	50178839
DB08025	50178847
DB08026	50271524
DB08029	50332952
DB08030	50096645
DB08031	50199050
DB08032	24152
DB08033	24170
DB08034	33953
DB08036	2581
DB08037	50252149
DB08037	50252150
DB08039	50307127
DB08040	50020158
DB08040	50105264
DB08040	50405292
DB08040	92500
DB08044	12656
DB08046	25900
DB08047	50157493
DB08048	50157486
DB08051	50206820
DB08051	50256266
DB08052	50313645
DB08053	36408
DB08054	36407
DB08055	50246553
DB08056	50198370
DB08058	27533
DB08059	15234
DB08061	50059237
DB08063	20156
DB08064	13345
DB08065	24637
DB08066	27078
DB08067	27087
DB08070	16213
DB08072	50231519
DB08073	15131
DB08074	32651
DB08075	32646
DB08076	32647
DB08078	50085041
DB08079	24470
DB08081	50351511
DB08083	50248167
DB08084	16313
DB08085	18825
DB08088	29320
DB08088	29321
DB08088	29322
DB08088	29323
DB08089	18524
DB08091	13351
DB08092	13350
DB08093	13340
DB08094	12621
DB08095	50411056
DB08098	16235
DB08099	18038
DB08100	50012798
DB08102	91398
DB08105	26444
DB08105	26460
DB08106	26444
DB08106	26460
DB08107	26445
DB08108	26453
DB08112	26455
DB08113	50102624
DB08118	50248535
DB08121	28759
DB08121	28760
DB08123	7769
DB08126	225316
DB08128	50024810
DB08128	50100954
DB08129	50176888
DB08132	24628
DB08133	24635
DB08134	24631
DB08135	24636
DB08135	50109707
DB08136	24639
DB08136	50113282
DB08137	24643
DB08138	24644
DB08138	50113342
DB08139	24632
DB08140	24633
DB08141	24650
DB08142	24654
DB08142	50113281
DB08143	50295595
DB08144	3436
DB08147	50341992
DB08148	50376063
DB08149	50376067
DB08150	50237622
DB08151	34108
DB08153	68263
DB08156	29277
DB08161	50109583
DB08162	14027
DB08164	15518
DB08165	50155556
DB08167	50241461
DB08167	50434369
DB08168	71742
DB08170	50137276
DB08173	50216562
DB08174	50216554
DB08174	50216567
DB08177	50304611
DB08177	8435
DB08178	50371402
DB08180	50113289
DB08182	50371400
DB08187	50056771
DB08187	50289529
DB08187	50366827
DB08188	2337
DB08190	29611
DB08191	50296003
DB08198	50260279
DB08198	50260280
DB08204	50077849
DB08209	50206443
DB08210	34071
DB08213	10320
DB08214	105193
DB08220	30326
DB08221	50207861
DB08223	81673
DB08228	29223
DB08230	26656
DB08231	50147581
DB08232	13781
DB08233	5541
DB08234	26519
DB08239	24054
DB08241	5551
DB08242	50331619
DB08244	24060
DB08246	24052
DB08248	5550
DB08250	24074
DB08251	10658
DB08255	50323696
DB08256	50143914
DB08257	50192936
DB08258	50192966
DB08262	50103226
DB08263	26107
DB08271	13080
DB08272	50118891
DB08274	50053914
DB08276	26978
DB08277	50197414
DB08278	50181559
DB08279	35554
DB08279	50139678
DB08280	13761
DB08283	18358
DB08283	50156357
DB08283	50335393
DB08284	50168052
DB08285	27217
DB08285	27220
DB08292	68260
DB08292	68261
DB08293	68260
DB08293	68261
DB08299	50085135
DB08300	123756
DB08301	50349858
DB08310	50255030
DB08312	5566
DB08313	97233
DB08314	32639
DB08315	32641
DB08316	32643
DB08317	32644
DB08318	32650
DB08321	228800
DB08321	50289174
DB08321	50358321
DB08321	50358322
DB08322	50430005
DB08324	50351512
DB08325	50113707
DB08329	26999
DB08333	50373155
DB08335	50373159
DB08338	50374663
DB08339	3085
DB08340	50214472
DB08341	50246327
DB08345	50214475
DB08346	68248
DB08348	27497
DB08349	50296645
DB08350	81734
DB08351	50252739
DB08352	50235899
DB08353	50214460
DB08354	50214465
DB08355	50318080
DB08356	15365
DB08358	30185
DB08359	50071795
DB08360	50214452
DB08361	50396073
DB08361	50419255
DB08362	50214473
DB08369	50335350
DB08376	50271805
DB08382	50249137
DB08382	50249479
DB08383	31589
DB08384	31590
DB08386	31591
DB08387	31592
DB08388	50224854
DB08389	14760
DB08391	14768
DB08392	14799
DB08393	14800
DB08395	50165882
DB08397	50103227
DB08399	50045936
DB08402	50121409
DB08403	50031795
DB08403	50062298
DB08403	50245248
DB08406	18506
DB08414	50064007
DB08414	50064008
DB08414	50064009
DB08416	13426
DB08416	50200936
DB08418	50121192
DB08422	50064655
DB08424	15753
DB08424	15754
DB08426	14057
DB08429	50296131
DB08435	50270612
DB08436	15377
DB08437	50239397
DB08441	50400802
DB08444	27618
DB08445	50221073
DB08446	27614
DB08449	50343933
DB08450	50293520
DB08454	228657
DB08454	50162083
DB08458	50128062
DB08462	50324687
DB08463	50154937
DB08466	50085531
DB08472	30130
DB08472	50136166
DB08472	81875
DB08473	11324
DB08478	50195102
DB08482	50146631
DB08484	50272611
DB08487	12592
DB08488	12596
DB08489	50086884
DB08490	11863
DB08491	50028942
DB08493	50284756
DB08495	12594
DB08496	50343352
DB08497	10264
DB08502	27579
DB08504	11144
DB08504	50221972
DB08505	50375546
DB08506	50087097
DB08507	50291979
DB08507	50369426
DB08517	50049387
DB08517	50312648
DB08519	26479
DB08520	50283388
DB08520	50403328
DB08521	13336
DB08521	192501
DB08521	50045333
DB08522	15237
DB08524	21684
DB08525	21685
DB08527	7167
DB08528	1802
DB08529	25277
DB08530	50228401
DB08535	50223586
DB08544	30130
DB08544	50136166
DB08544	81875
DB08549	13444
DB08550	13014
DB08551	152694
DB08553	50006650
DB08555	50415612
DB08560	50185943
DB08561	50234334
DB08564	4583
DB08568	15138
DB08568	15147
DB08569	16547
DB08572	5594
DB08573	50167950
DB08577	4882
DB08587	50341142
DB08588	16272
DB08590	50040726
DB08591	50166435
DB08593	50166434
DB08595	50161596
DB08596	50292717
DB08597	50262685
DB08598	1868
DB08598	50010215
DB08598	50279762
DB08600	50050814
DB08600	50369418
DB08603	50354886
DB08604	8726
DB08606	22113
DB08606	50116357
DB08606	50170089
DB08607	50088494
DB08608	50236533
DB08612	50371970
DB08614	50037342
DB08620	50251868
DB08621	58925
DB08624	50420340
DB08626	21641
DB08626	50024096
DB08626	50024102
DB08631	50061310
DB08632	50080275
DB08633	17446
DB08633	36588
DB08634	50050533
DB08645	26998
DB08648	50173884
DB08653	50024210
DB08653	92693
DB08654	50023139
DB08654	50405612
DB08655	50158692
DB08656	31524
DB08657	50371154
DB08659	25904
DB08660	50041419
DB08661	50292716
DB08663	1930
DB08664	1924
DB08665	1642
DB08666	17853
DB08667	17857
DB08668	17860
DB08669	17866
DB08670	17864
DB08671	17854
DB08672	15464
DB08674	14009
DB08674	14010
DB08683	17140
DB08683	6763
DB08686	782
DB08687	50193145
DB08691	50234808
DB08694	50398327
DB08697	50231526
DB08698	50256537
DB08701	35553
DB08705	26673
DB08707	26669
DB08708	26668
DB08709	26670
DB08730	13353
DB08734	18793
DB08735	50408930
DB08735	50408931
DB08735	50408940
DB08735	50408941
DB08736	50408930
DB08736	50408931
DB08736	50408940
DB08736	50408941
DB08737	19977
DB08738	50274985
DB08739	50274983
DB08741	18070
DB08741	50336513
DB08741	50336514
DB08743	11645
DB08744	29210
DB08748	50340081
DB08749	17783
DB08750	36397
DB08752	50401770
DB08756	14029
DB08756	50148577
DB08756	50319631
DB08756	86729
DB08757	50175425
DB08758	50225275
DB08760	50171897
DB08760	50171907
DB08765	10874
DB08766	50018850
DB08767	50226183
DB08770	21190
DB08772	16452
DB08773	20628
DB08774	33215
DB08774	33216
DB08774	33217
DB08776	33206
DB08777	33207
DB08778	33208
DB08780	33210
DB08781	33213
DB08782	10861
DB08784	50201619
DB08786	33223
DB08787	33224
DB08788	33225
DB08789	33233
DB08790	21615
DB08791	50295745
DB08794	35538
DB08797	50056900
DB08799	76862
DB08800	50015561
DB08801	50297307
DB08801	81452
DB08805	50000382
DB08805	81468
DB08806	50404032
DB08808	25765
DB08809	227588
DB08815	85222
DB08816	50397205
DB08820	50032693
DB08824	50041627
DB08824	50048558
DB08827	50098320
DB08828	50249522
DB08833	50236230
DB08833	50375595
DB08837	50149890
DB08838	85213
DB08839	10755
DB08840	50420177
DB08841	29135
DB08844	50325824
DB08845	50303766
DB08846	4078
DB08847	50357209
DB08847	50357230
DB08847	50357233
DB08848	90787
DB08849	50003624
DB08849	50020883
DB08849	50020888
DB08855	50420221
DB08855	81801
DB08856	21025
DB08856	82090
DB08858	26979
DB08858	50375589
DB08858	50420252
DB08858	58943
DB08861	21008
DB08861	50001088
DB08861	50001683
DB08861	50019050
DB08861	50323870
DB08861	86546
DB08864	222178
DB08865	179803
DB08865	50306682
DB08865	50352564
DB08868	50158336
DB08873	12311
DB08875	50021574
DB08877	50355501
DB08878	50367055
DB08880	50018011
DB08881	50396483
DB08882	50228403
DB08883	50184410
DB08889	50088506
DB08889	50277889
DB08891	24182
DB08891	50032963
DB08891	50032964
DB08895	50193995
DB08895	50273894
DB08895	50273930
DB08895	50273931
DB08896	50363397
DB08897	50296331
DB08899	50425732
DB08901	50322535
DB08903	50063995
DB08903	50416573
DB08903	50416574
DB08905	225704
DB08906	50354851
DB08907	50386885
DB08910	65456
DB08912	50428286
DB08913	26979
DB08915	50277782
DB08915	50277897
DB08915	50278026
DB08916	50322823
DB08918	50032379
DB08918	50275771
DB08918	86420
DB08922	85223
DB08926	50099670
DB08927	50311786
DB08930	50062551
DB08932	50395626
DB08934	163036
DB08934	50239940
DB08934	64587
DB08936	50329371
DB08938	26992
DB08941	50240072
DB08941	50326178
DB08943	31771
DB08950	50033113
DB08951	50233673
DB08953	50029150
DB08954	50007674
DB08954	50007677
DB08954	50080017
DB08954	50083351
DB08955	50012894
DB08957	50239967
DB08960	50038416
DB08980	61401
DB08981	50240374
DB08985	97154
DB08987	50225497
DB08995	153267
DB08997	50018550
DB08997	50018556
DB08997	50228206
DB08999	81456
DB09000	86057
DB09001	50021437
DB09002	50237287
DB09008	50103624
DB09008	50350473
DB09009	50225496
DB09010	50431275
DB09016	85220
DB09017	50011875
DB09019	50239965
DB09020	61400
DB09023	50144504
DB09026	17950
DB09028	50107863
DB09028	50143282
DB09028	86311
DB09030	50261110
DB09031	50034220
DB09034	50318701
DB09038	150162
DB09039	50356091
DB09041	50370987
DB09042	50017198
DB09053	1773
DB09053	1774
DB09053	50357312
DB09053	97669
DB09054	150175
DB09054	50403068
DB09055	50208130
DB09059	50177595
DB09059	86209
DB09060	159600
DB09060	159601
DB09060	50339145
DB09061	50121429
DB09061	50174315
DB09061	50213604
DB09061	50318484
DB09063	50436850
DB09064	50371235
DB09065	50447470
DB09065	50447471
DB09068	50400902
DB09069	80613
DB09072	50023575
DB09073	6309
DB09074	27566
DB09075	50328731
DB09076	50267614
DB09078	50331094
DB09080	50306800
DB09082	50416060
DB09083	50326992
DB09084	50095471
DB09084	50103598
DB09085	50017659
DB09086	50164168
DB09087	26992
DB09089	83417
DB09090	50101975
DB09094	50035218
DB09097	50225362
DB09099	50019568
DB09099	50064772
DB09099	50097783
DB09099	50098906
DB09099	50214421
DB09099	50369422
DB09099	50370062
DB09099	50370582
DB09099	81767
DB09099	82547
DB09101	50183273
DB09102	50387084
DB09112	26989
DB09112	50147619
DB09115	66035
DB09119	50240669
DB09120	20461
DB09120	86537
DB09121	50057723
DB09121	50147921
DB09125	14672
DB09125	92494
DB09128	194780
DB09129	26979
DB09131	26979
DB09132	88700
DB09138	50162816
DB09142	21147
DB09143	50394562
DB09146	50108105
DB09147	50079022
DB09147	50147591
DB09147	50278316
DB09153	26979
DB09153	50098543
DB09154	14672
DB09154	92494
DB09158	50366943
DB09165	50079022
DB09165	50147591
DB09165	50278316
DB09167	82548
DB09174	50027473
DB09175	50017404
DB09185	50025691
DB09186	22417
DB09190	50021246
DB09191	50021217
DB09193	50422040
DB09194	82438
DB09196	50313284
DB09198	50152829
DB09201	50103636
DB09202	50027060
DB09203	50102660
DB09203	50292375
DB09204	81885
DB09205	50452139
DB09210	62877
DB09212	50140320
DB09212	50330853
DB09213	50009859
DB09213	50169044
DB09213	50169047
DB09213	50416759
DB09214	50022271
DB09214	50088570
DB09214	50169048
DB09216	35905
DB09217	50080082
DB09218	50201612
DB09221	16
DB09223	50160807
DB09224	81771
DB09225	35255
DB09226	312188
DB09227	50088384
DB09231	50088385
DB09232	50101813
DB09237	50088383
DB09239	50180663
DB09239	50453799
DB09241	26979
DB09241	50241461
DB09241	50434369
DB09242	50050093
DB09244	114580
DB09245	50110725
DB09269	16419
DB09272	50393720
DB09276	50153289
DB09277	26979
DB09277	50026220
DB09279	50364573
DB09282	39912
DB09283	50240032
DB09286	81483
DB09289	50103632
DB09290	50042060
DB09290	50334454
DB09293	26981
DB09295	50239971
DB09298	50084982
DB09298	50088491
DB09298	50218276
DB09300	50015725
DB09316	26979
DB09320	37632
DB09320	50022787
DB09320	50377930
DB09320	64452
DB09322	16
DB09322	26992
DB09324	50021954
DB09325	26978
DB09325	50209223
DB09330	50029668
DB09342	50225492
DB09343	20079
DB09343	50121753
DB09345	50225493
DB09350	181115
DB09351	25752
DB09351	50404948
DB09351	50405521
DB09352	50359501
DB09352	50359502
DB09352	81459
DB09357	50240013
DB09371	50410507
DB09372	188219
DB09372	50442879
DB09372	60986
DB09372	92479
DB09374	50420250
DB09374	60987
DB09389	50410522
DB09394	14671
DB09394	50080995
DB09394	50155534
DB09394	50155537
DB09395	50074329
DB09395	50159793
DB09398	26978
DB09407	26979
DB09409	50074329
DB09409	50159793
DB09413	14671
DB09413	50004328
DB09413	50080995
DB09413	50155534
DB09413	50155537
DB09414	14671
DB09414	50080995
DB09414	50155534
DB09414	50155537
DB09418	36131
DB09418	50147626
DB09420	26981
DB09421	50072394
DB09421	86214
DB09425	233150
DB09449	14671
DB09449	50080995
DB09449	50155534
DB09449	50155537
DB09459	50427212
DB09460	26986
DB09460	26987
DB09460	50147627
DB09472	26992
DB09472	50101993
DB09473	32203
DB09477	50011192
DB09477	50011359
DB09477	50021129
DB09477	50367254
DB09481	26986
DB09481	26987
DB09481	50147627
DB09483	50159794
DB09483	50257205
DB09483	50420196
DB09490	26979
DB09498	26979
DB09501	14672
DB09501	92494
DB09517	50108105
DB09526	26190
DB09546	26992
DB09552	59083
DB09555	26122
DB09555	35938
DB09555	50257203
DB09563	50026220
DB09570	50398609
DB09571	50009057
DB09571	50359499
DB09571	50359500
DB11056	26979
DB11068	50130701
DB11068	50147596
DB11072	26978
DB11073	80992
DB11079	26193
DB11079	85513
DB11080	26988
DB11081	26979
DB11085	26189
DB11090	26988
DB11092	26978
DB11093	14672
DB11093	92494
DB11098	26986
DB11098	26987
DB11098	50147627
DB11102	50043802
DB11102	50043820
DB11107	50427212
DB11110	14672
DB11110	92494
DB11115	181124
DB11119	26981
DB11119	50098561
DB11121	50238619
DB11125	50203812
DB11145	32203
DB11148	50240094
DB11150	26992
DB11154	14672
DB11154	16
DB11154	92494
DB11155	25730
DB11157	50041802
DB11160	50151046
DB11168	50392477
DB11171	26992
DB11175	16
DB11175	50000407
DB11181	50240066
DB11181	82370
DB11186	94507
DB11189	18133
DB11191	83973
DB11192	50392477
DB11197	18133
DB11197	50109584
DB11197	50109609
DB11197	86203
DB11200	18133
DB11200	26979
DB11205	26979
DB11210	18133
DB11217	240728
DB11217	50130191
DB11217	50219502
DB11219	50103609
DB11233	14672
DB11233	92494
DB11239	26992
DB11248	16
DB11254	50292636
DB11255	50000407
DB11256	50391007
DB11257	26978
DB11259	23414
DB11263	60919
DB11268	50192743
DB11273	81460
DB11274	50280053
DB11274	50390994
DB11274	81453
DB11279	81263
DB11281	26986
DB11281	26987
DB11281	50147627
DB11283	50448440
DB11285	50297424
DB11290	50240485
DB11296	50350478
DB11309	26992
DB11315	214800
DB11315	37635
DB11315	50015727
DB11315	50241132
DB11324	50044767
DB11326	39817
DB11336	181147
DB11336	39302
DB11337	227637
DB11337	50267036
DB11344	248162
DB11344	50318482
DB11345	36263
DB11348	14671
DB11348	50080995
DB11348	50155534
DB11348	50155537
DB11359	50240369
DB11362	50235383
DB11363	50362781
DB11371	50093440
DB11371	50164570
DB11371	50388483
DB11376	50036733
DB11386	50417941
DB11390	50366033
DB11395	50057583
DB11396	50303912
DB11397	50286926
DB11398	50088493
DB11399	50204367
DB11404	50240078
DB11409	50103610
DB11410	31047
DB11421	50212288
DB11423	79589
DB11428	50036913
DB11428	50085683
DB11428	50230390
DB11428	50241196
DB11429	26258
DB11429	50091403
DB11442	234401
DB11446	50300124
DB11447	50012855
DB11448	79427
DB11450	50282617
DB11457	224805
DB11457	50135527
DB11458	50239376
DB11461	90673
DB11466	50001183
DB11468	94567
DB11473	50286920
DB11477	50027069
DB11477	50225286
DB11478	235684
DB11478	32073
DB11478	50250268
DB11479	27955
DB11479	27956
DB11479	27957
DB11481	81807
DB11485	50103524
DB11490	50021560
DB11490	50367061
DB11496	50444459
DB11502	50225491
DB11504	73402
DB11507	50085910
DB11510	84726
DB11518	50201618
DB11519	50206025
DB11519	85173
DB11521	79241
DB11526	50355495
DB11540	50408509
DB11541	27959
DB11544	50442913
DB11551	235682
DB11551	50410489
DB11558	50008558
DB11561	72700
DB11561	83820
DB11562	50000693
DB11573	26979
DB11575	103838
DB11581	50162774
DB11581	60828
DB11582	233193
DB11590	50239391
DB11590	50366032
DB11590	60990
DB11593	50201570
DB11596	286
DB11596	50039121
DB11596	50239970
DB11614	50036935
DB11617	50368351
DB11619	50423515
DB11620	50098383
DB11622	50238656
DB11623	50281657
DB11629	50205275
DB11629	50205277
DB11629	50205278
DB11632	50019329
DB11638	50088446
DB11640	50416493
DB11642	50247053
DB11644	50197883
DB11651	92862
DB11653	50389769
DB11655	50381415
DB11658	50442299
DB11663	25028
DB11664	50171269
DB11665	185148
DB11666	50380363
DB11671	50037953
DB11671	50353788
DB11672	29532
DB11672	50067040
DB11672	50140172
DB11674	50410528
DB11675	94630
DB11681	50202528
DB11683	50133595
DB11689	50355497
DB11692	50180193
DB11694	50381716
DB11697	50210177
DB11697	50400312
DB11698	50381554
DB11699	50007871
DB11699	50108392
DB11699	91594
DB11703	50175583
DB11708	50124208
DB11710	50416500
DB11712	281054
DB11718	221688
DB11718	221699
DB11719	50263966
DB11721	228129
DB11724	85484
DB11724	86499
DB11725	50305261
DB11726	50393255
DB11729	47370
DB11730	148264
DB11734	50246575
DB11734	50246577
DB11737	50391089
DB11738	50070328
DB11738	50262235
DB11740	50240826
DB11741	50331023
DB11742	22873
DB11743	50398378
DB11743	50398379
DB11745	27337
DB11747	50241089
DB11749	74574
DB11753	50391000
DB11757	50176050
DB11758	50422828
DB11759	321058
DB11760	50084621
DB11760	50145143
DB11760	50145156
DB11762	50398608
DB11763	50311017
DB11765	50394681
DB11769	206758
DB11769	206759
DB11769	206760
DB11772	50197062
DB11773	50026240
DB11775	101536
DB11775	101618
DB11778	12985
DB11778	12987
DB11778	209858
DB11779	103839
DB11780	50240948
DB11783	50020400
DB11789	50375596
DB11789	50375598
DB11790	50322531
DB11790	50322532
DB11791	50146167
DB11793	50084625
DB11793	50316225
DB11793	50316226
DB11794	350085
DB11795	50059637
DB11798	50364376
DB11798	50364378
DB11799	330048
DB11799	330049
DB11800	50331095
DB11801	50016711
DB11804	50185666
DB11804	50185680
DB11805	12255
DB11806	50101444
DB11806	50101445
DB11806	50101446
DB11806	50403583
DB11807	50045046
DB11807	50045047
DB11807	50061565
DB11807	50239984
DB11807	50369323
DB11808	50336545
DB11808	92407
DB11811	50266371
DB11814	50324210
DB11815	50030279
DB11815	50230993
DB11815	50441055
DB11815	92900
DB11816	50348423
DB11817	50021656
DB11818	50372608
DB11818	50372610
DB11822	243456
DB11823	50044140
DB11824	50396779
DB11827	50342884
DB11827	50342885
DB11828	50161957
DB11829	17055
DB11829	50128281
DB11830	24624
DB11832	185149
DB11833	50071374
DB11836	315477
DB11837	50444549
DB11841	19410
DB11842	50155247
DB11842	50228195
DB11842	50236697
DB11844	50237366
DB11845	50399539
DB11848	197174
DB11851	50178612
DB11851	50208747
DB11853	50347982
DB11858	50292408
DB11859	50045050
DB11859	50055912
DB11859	50093444
DB11859	50191342
DB11859	50388495
DB11863	50120430
DB11864	50202986
DB11865	50371876
DB11868	50001546
DB11868	50422542
DB11869	50390978
DB11871	50326537
DB11873	290431
DB11874	50260195
DB11875	50239186
DB11877	133427
DB11881	20924
DB11883	20504
DB11883	50433900
DB11886	50355393
DB11890	50079440
DB11890	50110230
DB11890	50235980
DB11890	50239157
DB11891	50188961
DB11896	50308135
DB11899	50334854
DB11899	50434372
DB11900	50296977
DB11901	50094975
DB11902	50359770
DB11903	50211843
